date,sku,category,shelf_life_days,units_sold,temp_c,bank_holiday,school_holiday,weekend,dow,promo
2024-11-24,Gluten-free Buns,Bakery,3,18,3.7,0,0,1,6,0
2024-11-25,Gluten-free Buns,Bakery,3,0,5.1,0,0,0,0,0
2024-11-26,Gluten-free Buns,Bakery,3,12,9.4,0,0,0,1,0
2024-11-27,Gluten-free Buns,Bakery,3,8,7.4,0,0,0,2,0
2024-11-28,Gluten-free Buns,Bakery,3,9,4.3,0,0,0,3,0
2024-11-29,Gluten-free Buns,Bakery,3,16,3.5,0,0,1,4,0
2024-11-30,Gluten-free Buns,Bakery,3,0,5.7,0,0,1,5,0
2024-12-01,Gluten-free Buns,Bakery,3,16,2.9,0,0,1,6,0
2024-12-02,Gluten-free Buns,Bakery,3,0,4.0,0,0,0,0,0
2024-12-03,Gluten-free Buns,Bakery,3,9,6.1,0,0,0,1,0
2024-12-04,Gluten-free Buns,Bakery,3,17,7.8,0,0,0,2,0
2024-12-05,Gluten-free Buns,Bakery,3,11,6.5,0,0,0,3,0
2024-12-06,Gluten-free Buns,Bakery,3,27,0.0,0,0,1,4,1
2024-12-07,Gluten-free Buns,Bakery,3,11,5.7,0,0,1,5,0
2024-12-08,Gluten-free Buns,Bakery,3,17,5.1,0,0,1,6,0
2024-12-09,Gluten-free Buns,Bakery,3,0,5.7,0,0,0,0,0
2024-12-10,Gluten-free Buns,Bakery,3,10,8.3,0,0,0,1,0
2024-12-11,Gluten-free Buns,Bakery,3,9,0.1,0,0,0,2,0
2024-12-12,Gluten-free Buns,Bakery,3,10,3.3,0,0,0,3,0
2024-12-13,Gluten-free Buns,Bakery,3,0,5.8,0,0,1,4,0
2024-12-14,Gluten-free Buns,Bakery,3,10,0.9,0,0,1,5,0
2024-12-15,Gluten-free Buns,Bakery,3,0,7.6,0,0,1,6,0
2024-12-16,Gluten-free Buns,Bakery,3,0,5.1,0,0,0,0,0
2024-12-17,Gluten-free Buns,Bakery,3,16,6.0,0,0,0,1,1
2024-12-18,Gluten-free Buns,Bakery,3,16,2.9,0,0,0,2,0
2024-12-19,Gluten-free Buns,Bakery,3,9,5.8,0,0,0,3,0
2024-12-20,Gluten-free Buns,Bakery,3,0,6.3,0,1,1,4,0
2024-12-21,Gluten-free Buns,Bakery,3,16,4.4,0,1,1,5,0
2024-12-22,Gluten-free Buns,Bakery,3,17,4.4,0,1,1,6,0
2024-12-23,Gluten-free Buns,Bakery,3,10,4.4,0,1,0,0,0
2024-12-24,Gluten-free Buns,Bakery,3,0,1.8,0,1,0,1,0
2024-12-25,Gluten-free Buns,Bakery,3,0,3.3,1,1,0,2,0
2024-12-26,Gluten-free Buns,Bakery,3,28,3.3,1,1,0,3,1
2024-12-27,Gluten-free Buns,Bakery,3,23,4.4,0,1,1,4,0
2024-12-28,Gluten-free Buns,Bakery,3,0,5.7,0,1,1,5,0
2024-12-29,Gluten-free Buns,Bakery,3,20,1.1,0,1,1,6,0
2024-12-30,Gluten-free Buns,Bakery,3,20,3.1,0,1,0,0,1
2024-12-31,Gluten-free Buns,Bakery,3,0,6.6,0,1,0,1,0
2025-01-01,Gluten-free Buns,Bakery,3,15,1.7,1,1,0,2,0
2025-01-02,Gluten-free Buns,Bakery,3,6,1.5,0,1,0,3,0
2025-01-03,Gluten-free Buns,Bakery,3,18,3.7,0,0,1,4,0
2025-01-04,Gluten-free Buns,Bakery,3,0,5.1,0,0,1,5,0
2025-01-05,Gluten-free Buns,Bakery,3,21,3.2,0,0,1,6,0
2025-01-06,Gluten-free Buns,Bakery,3,15,6.1,0,0,0,0,0
2025-01-07,Gluten-free Buns,Bakery,3,10,5.0,0,0,0,1,0
2025-01-08,Gluten-free Buns,Bakery,3,7,5.0,0,0,0,2,0
2025-01-09,Gluten-free Buns,Bakery,3,8,4.3,0,0,0,3,0
2025-01-10,Gluten-free Buns,Bakery,3,12,8.2,0,0,1,4,0
2025-01-11,Gluten-free Buns,Bakery,3,18,2.6,0,0,1,5,0
2025-01-12,Gluten-free Buns,Bakery,3,0,-1.4,0,0,1,6,0
2025-01-13,Gluten-free Buns,Bakery,3,14,6.6,0,0,0,0,0
2025-01-14,Gluten-free Buns,Bakery,3,0,2.0,0,0,0,1,1
2025-01-15,Gluten-free Buns,Bakery,3,9,3.3,0,0,0,2,0
2025-01-16,Gluten-free Buns,Bakery,3,13,5.9,0,0,0,3,0
2025-01-17,Gluten-free Buns,Bakery,3,13,-0.5,0,0,1,4,0
2025-01-18,Gluten-free Buns,Bakery,3,0,0.2,0,0,1,5,0
2025-01-19,Gluten-free Buns,Bakery,3,0,-0.5,0,0,1,6,0
2025-01-20,Gluten-free Buns,Bakery,3,0,1.3,0,0,0,0,0
2025-01-21,Gluten-free Buns,Bakery,3,18,4.0,0,0,0,1,1
2025-01-22,Gluten-free Buns,Bakery,3,0,4.2,0,0,0,2,0
2025-01-23,Gluten-free Buns,Bakery,3,0,3.6,0,0,0,3,0
2025-01-24,Gluten-free Buns,Bakery,3,17,-0.1,0,0,1,4,0
2025-01-25,Gluten-free Buns,Bakery,3,23,-2.0,0,0,1,5,0
2025-01-26,Gluten-free Buns,Bakery,3,24,3.2,0,0,1,6,0
2025-01-27,Gluten-free Buns,Bakery,3,6,2.0,0,0,0,0,0
2025-01-28,Gluten-free Buns,Bakery,3,8,4.1,0,0,0,1,0
2025-01-29,Gluten-free Buns,Bakery,3,9,4.7,0,0,0,2,0
2025-01-30,Gluten-free Buns,Bakery,3,19,3.5,0,0,0,3,1
2025-01-31,Gluten-free Buns,Bakery,3,0,4.9,0,0,1,4,0
2025-02-01,Gluten-free Buns,Bakery,3,10,3.7,0,0,1,5,0
2025-02-02,Gluten-free Buns,Bakery,3,22,4.4,0,0,1,6,0
2025-02-03,Gluten-free Buns,Bakery,3,0,1.7,0,0,0,0,0
2025-02-04,Gluten-free Buns,Bakery,3,0,2.9,0,0,0,1,0
2025-02-05,Gluten-free Buns,Bakery,3,18,3.8,0,0,0,2,0
2025-02-06,Gluten-free Buns,Bakery,3,0,5.2,0,0,0,3,0
2025-02-07,Gluten-free Buns,Bakery,3,16,2.6,0,0,1,4,0
2025-02-08,Gluten-free Buns,Bakery,3,0,4.6,0,0,1,5,0
2025-02-09,Gluten-free Buns,Bakery,3,0,2.9,0,0,1,6,1
2025-02-10,Gluten-free Buns,Bakery,3,16,3.3,0,0,0,0,1
2025-02-11,Gluten-free Buns,Bakery,3,8,5.5,0,0,0,1,0
2025-02-12,Gluten-free Buns,Bakery,3,12,-0.7,0,1,0,2,0
2025-02-13,Gluten-free Buns,Bakery,3,14,0.9,0,1,0,3,0
2025-02-14,Gluten-free Buns,Bakery,3,0,0.5,0,1,1,4,0
2025-02-15,Gluten-free Buns,Bakery,3,0,-1.3,0,1,1,5,0
2025-02-16,Gluten-free Buns,Bakery,3,16,2.4,0,1,1,6,0
2025-02-17,Gluten-free Buns,Bakery,3,0,5.6,0,1,0,0,0
2025-02-18,Gluten-free Buns,Bakery,3,10,3.4,0,1,0,1,0
2025-02-19,Gluten-free Buns,Bakery,3,12,4.6,0,0,0,2,0
2025-02-20,Gluten-free Buns,Bakery,3,0,6.6,0,0,0,3,0
2025-02-21,Gluten-free Buns,Bakery,3,13,7.2,0,0,1,4,0
2025-02-22,Gluten-free Buns,Bakery,3,18,4.2,0,0,1,5,0
2025-02-23,Gluten-free Buns,Bakery,3,0,7.4,0,0,1,6,0
2025-02-24,Gluten-free Buns,Bakery,3,15,4.7,0,0,0,0,0
2025-02-25,Gluten-free Buns,Bakery,3,21,2.7,0,0,0,1,1
2025-02-26,Gluten-free Buns,Bakery,3,13,3.4,0,0,0,2,0
2025-02-27,Gluten-free Buns,Bakery,3,23,1.5,0,0,0,3,0
2025-02-28,Gluten-free Buns,Bakery,3,22,2.9,0,0,1,4,0
2025-03-01,Gluten-free Buns,Bakery,3,17,4.1,0,0,1,5,0
2025-03-02,Gluten-free Buns,Bakery,3,30,6.8,0,0,1,6,0
2025-03-03,Gluten-free Buns,Bakery,3,0,8.9,0,0,0,0,0
2025-03-04,Gluten-free Buns,Bakery,3,9,2.2,0,0,0,1,0
2025-03-05,Gluten-free Buns,Bakery,3,0,6.2,0,0,0,2,0
2025-03-06,Gluten-free Buns,Bakery,3,16,3.1,0,0,0,3,0
2025-03-07,Gluten-free Buns,Bakery,3,24,6.6,0,0,1,4,0
2025-03-08,Gluten-free Buns,Bakery,3,0,5.3,0,0,1,5,0
2025-03-09,Gluten-free Buns,Bakery,3,24,1.7,0,0,1,6,0
2025-03-10,Gluten-free Buns,Bakery,3,0,7.9,0,0,0,0,0
2025-03-11,Gluten-free Buns,Bakery,3,0,4.6,0,0,0,1,1
2025-03-12,Gluten-free Buns,Bakery,3,9,4.9,0,0,0,2,0
2025-03-13,Gluten-free Buns,Bakery,3,11,3.8,0,0,0,3,0
2025-03-14,Gluten-free Buns,Bakery,3,21,4.8,0,0,1,4,0
2025-03-15,Gluten-free Buns,Bakery,3,15,7.3,0,0,1,5,0
2025-03-16,Gluten-free Buns,Bakery,3,22,6.1,0,0,1,6,0
2025-03-17,Gluten-free Buns,Bakery,3,18,7.3,0,0,0,0,0
2025-03-18,Gluten-free Buns,Bakery,3,10,7.5,0,0,0,1,0
2025-03-19,Gluten-free Buns,Bakery,3,16,9.7,0,0,0,2,0
2025-03-20,Gluten-free Buns,Bakery,3,17,6.2,0,0,0,3,0
2025-03-21,Gluten-free Buns,Bakery,3,16,3.8,0,0,1,4,0
2025-03-22,Gluten-free Buns,Bakery,3,15,9.5,0,0,1,5,0
2025-03-23,Gluten-free Buns,Bakery,3,22,6.6,0,0,1,6,0
2025-03-24,Gluten-free Buns,Bakery,3,13,9.9,0,0,0,0,0
2025-03-25,Gluten-free Buns,Bakery,3,11,8.4,0,0,0,1,0
2025-03-26,Gluten-free Buns,Bakery,3,23,7.4,0,0,0,2,1
2025-03-27,Gluten-free Buns,Bakery,3,19,8.6,0,0,0,3,0
2025-03-28,Gluten-free Buns,Bakery,3,29,12.2,0,0,1,4,1
2025-03-29,Gluten-free Buns,Bakery,3,0,12.6,0,0,1,5,0
2025-03-30,Gluten-free Buns,Bakery,3,24,8.3,0,0,1,6,0
2025-03-31,Gluten-free Buns,Bakery,3,15,8.7,0,0,0,0,0
2025-04-01,Gluten-free Buns,Bakery,3,10,10.8,0,1,0,1,0
2025-04-02,Gluten-free Buns,Bakery,3,20,6.7,0,1,0,2,0
2025-04-03,Gluten-free Buns,Bakery,3,18,9.4,0,1,0,3,0
2025-04-04,Gluten-free Buns,Bakery,3,30,8.8,0,1,1,4,0
2025-04-05,Gluten-free Buns,Bakery,3,0,9.6,0,1,1,5,0
2025-04-06,Gluten-free Buns,Bakery,3,0,7.3,0,1,1,6,0
2025-04-07,Gluten-free Buns,Bakery,3,13,5.7,0,1,0,0,0
2025-04-08,Gluten-free Buns,Bakery,3,0,4.8,0,1,0,1,0
2025-04-09,Gluten-free Buns,Bakery,3,16,7.0,0,1,0,2,0
2025-04-10,Gluten-free Buns,Bakery,3,6,8.6,0,1,0,3,0
2025-04-11,Gluten-free Buns,Bakery,3,14,9.1,0,1,1,4,0
2025-04-12,Gluten-free Buns,Bakery,3,35,14.2,0,1,1,5,1
2025-04-13,Gluten-free Buns,Bakery,3,18,12.5,0,1,1,6,0
2025-04-14,Gluten-free Buns,Bakery,3,0,8.1,0,1,0,0,0
2025-04-15,Gluten-free Buns,Bakery,3,0,11.1,0,0,0,1,0
2025-04-16,Gluten-free Buns,Bakery,3,13,9.6,0,0,0,2,0
2025-04-17,Gluten-free Buns,Bakery,3,33,10.0,0,0,0,3,1
2025-04-18,Gluten-free Buns,Bakery,3,34,11.1,1,0,1,4,0
2025-04-19,Gluten-free Buns,Bakery,3,0,12.2,0,0,1,5,0
2025-04-20,Gluten-free Buns,Bakery,3,21,10.3,0,0,1,6,0
2025-04-21,Gluten-free Buns,Bakery,3,24,13.5,1,0,0,0,0
2025-04-22,Gluten-free Buns,Bakery,3,15,8.8,0,0,0,1,0
2025-04-23,Gluten-free Buns,Bakery,3,14,11.4,0,0,0,2,0
2025-04-24,Gluten-free Buns,Bakery,3,16,17.3,0,0,0,3,0
2025-04-25,Gluten-free Buns,Bakery,3,36,12.2,0,0,1,4,0
2025-04-26,Gluten-free Buns,Bakery,3,21,15.0,0,0,1,5,0
2025-04-27,Gluten-free Buns,Bakery,3,23,12.2,0,0,1,6,0
2025-04-28,Gluten-free Buns,Bakery,3,12,13.4,0,0,0,0,0
2025-04-29,Gluten-free Buns,Bakery,3,0,12.1,0,0,0,1,1
2025-04-30,Gluten-free Buns,Bakery,3,18,12.0,0,0,0,2,0
2025-05-01,Gluten-free Buns,Bakery,3,0,10.8,0,0,0,3,0
2025-05-02,Gluten-free Buns,Bakery,3,19,13.6,0,0,1,4,0
2025-05-03,Gluten-free Buns,Bakery,3,24,10.9,0,0,1,5,0
2025-05-04,Gluten-free Buns,Bakery,3,0,14.4,0,0,1,6,0
2025-05-05,Gluten-free Buns,Bakery,3,16,15.4,1,0,0,0,0
2025-05-06,Gluten-free Buns,Bakery,3,18,14.0,0,0,0,1,0
2025-05-07,Gluten-free Buns,Bakery,3,13,12.7,0,0,0,2,0
2025-05-08,Gluten-free Buns,Bakery,3,14,14.4,0,0,0,3,0
2025-05-09,Gluten-free Buns,Bakery,3,19,12.9,0,0,1,4,0
2025-05-10,Gluten-free Buns,Bakery,3,0,15.8,0,0,1,5,0
2025-05-11,Gluten-free Buns,Bakery,3,18,9.8,0,0,1,6,0
2025-05-12,Gluten-free Buns,Bakery,3,15,13.2,0,0,0,0,0
2025-05-13,Gluten-free Buns,Bakery,3,19,9.7,0,0,0,1,0
2025-05-14,Gluten-free Buns,Bakery,3,23,10.9,0,0,0,2,0
2025-05-15,Gluten-free Buns,Bakery,3,12,17.3,0,0,0,3,0
2025-05-16,Gluten-free Buns,Bakery,3,26,16.4,0,0,1,4,0
2025-05-17,Gluten-free Buns,Bakery,3,0,13.0,0,0,1,5,1
2025-05-18,Gluten-free Buns,Bakery,3,19,11.4,0,0,1,6,0
2025-05-19,Gluten-free Buns,Bakery,3,0,8.3,0,0,0,0,1
2025-05-20,Gluten-free Buns,Bakery,3,12,13.8,0,0,0,1,0
2025-05-21,Gluten-free Buns,Bakery,3,0,20.4,0,0,0,2,0
2025-05-22,Gluten-free Buns,Bakery,3,18,16.1,0,0,0,3,0
2025-05-23,Gluten-free Buns,Bakery,3,30,14.1,0,0,1,4,0
2025-05-24,Gluten-free Buns,Bakery,3,22,16.4,0,0,1,5,0
2025-05-25,Gluten-free Buns,Bakery,3,23,12.1,0,0,1,6,0
2025-05-26,Gluten-free Buns,Bakery,3,18,15.0,1,1,0,0,0
2025-05-27,Gluten-free Buns,Bakery,3,10,16.0,0,1,0,1,0
2025-05-28,Gluten-free Buns,Bakery,3,13,15.7,0,1,0,2,0
2025-05-29,Gluten-free Buns,Bakery,3,20,17.7,0,1,0,3,0
2025-05-30,Gluten-free Buns,Bakery,3,0,16.8,0,1,1,4,0
2025-05-31,Gluten-free Buns,Bakery,3,27,17.7,0,1,1,5,0
2025-06-01,Gluten-free Buns,Bakery,3,22,14.8,0,0,1,6,0
2025-06-02,Gluten-free Buns,Bakery,3,21,18.4,0,0,0,0,1
2025-06-03,Gluten-free Buns,Bakery,3,0,20.1,0,0,0,1,0
2025-06-04,Gluten-free Buns,Bakery,3,16,14.5,0,0,0,2,0
2025-06-05,Gluten-free Buns,Bakery,3,16,14.7,0,0,0,3,0
2025-06-06,Gluten-free Buns,Bakery,3,22,19.7,0,0,1,4,0
2025-06-07,Gluten-free Buns,Bakery,3,0,16.5,0,0,1,5,0
2025-06-08,Gluten-free Buns,Bakery,3,0,20.1,0,0,1,6,0
2025-06-09,Gluten-free Buns,Bakery,3,12,16.1,0,0,0,0,0
2025-06-10,Gluten-free Buns,Bakery,3,11,20.4,0,0,0,1,0
2025-06-11,Gluten-free Buns,Bakery,3,13,17.5,0,0,0,2,0
2025-06-12,Gluten-free Buns,Bakery,3,17,17.9,0,0,0,3,0
2025-06-13,Gluten-free Buns,Bakery,3,0,20.9,0,0,1,4,0
2025-06-14,Gluten-free Buns,Bakery,3,19,16.7,0,0,1,5,0
2025-06-15,Gluten-free Buns,Bakery,3,0,15.5,0,0,1,6,0
2025-06-16,Gluten-free Buns,Bakery,3,15,16.7,0,0,0,0,0
2025-06-17,Gluten-free Buns,Bakery,3,0,18.7,0,0,0,1,0
2025-06-18,Gluten-free Buns,Bakery,3,9,14.4,0,0,0,2,0
2025-06-19,Gluten-free Buns,Bakery,3,13,19.3,0,0,0,3,0
2025-06-20,Gluten-free Buns,Bakery,3,28,16.8,0,0,1,4,1
2025-06-21,Gluten-free Buns,Bakery,3,0,20.5,0,0,1,5,0
2025-06-22,Gluten-free Buns,Bakery,3,23,12.8,0,0,1,6,0
2025-06-23,Gluten-free Buns,Bakery,3,0,16.4,0,0,0,0,0
2025-06-24,Gluten-free Buns,Bakery,3,17,14.5,0,0,0,1,0
2025-06-25,Gluten-free Buns,Bakery,3,12,16.4,0,0,0,2,0
2025-06-26,Gluten-free Buns,Bakery,3,0,18.9,0,0,0,3,0
2025-06-27,Gluten-free Buns,Bakery,3,21,18.0,0,0,1,4,0
2025-06-28,Gluten-free Buns,Bakery,3,0,17.9,0,0,1,5,0
2025-06-29,Gluten-free Buns,Bakery,3,19,18.1,0,0,1,6,0
2025-06-30,Gluten-free Buns,Bakery,3,12,19.0,0,0,0,0,0
2025-07-01,Gluten-free Buns,Bakery,3,13,16.3,0,1,0,1,0
2025-07-02,Gluten-free Buns,Bakery,3,13,20.2,0,1,0,2,0
2025-07-03,Gluten-free Buns,Bakery,3,20,20.1,0,1,0,3,0
2025-07-04,Gluten-free Buns,Bakery,3,0,19.5,0,1,1,4,0
2025-07-05,Gluten-free Buns,Bakery,3,20,19.9,0,1,1,5,0
2025-07-06,Gluten-free Buns,Bakery,3,21,19.4,0,1,1,6,0
2025-07-07,Gluten-free Buns,Bakery,3,16,23.3,0,1,0,0,0
2025-07-08,Gluten-free Buns,Bakery,3,0,18.6,0,1,0,1,0
2025-07-09,Gluten-free Buns,Bakery,3,0,18.2,0,1,0,2,0
2025-07-10,Gluten-free Buns,Bakery,3,13,17.2,0,1,0,3,0
2025-07-11,Gluten-free Buns,Bakery,3,23,16.6,0,1,1,4,0
2025-07-12,Gluten-free Buns,Bakery,3,24,16.2,0,1,1,5,0
2025-07-13,Gluten-free Buns,Bakery,3,23,17.0,0,1,1,6,0
2025-07-14,Gluten-free Buns,Bakery,3,13,18.8,0,1,0,0,0
2025-07-15,Gluten-free Buns,Bakery,3,8,19.7,0,1,0,1,0
2025-07-16,Gluten-free Buns,Bakery,3,26,19.1,0,1,0,2,1
2025-07-17,Gluten-free Buns,Bakery,3,0,17.3,0,1,0,3,0
2025-07-18,Gluten-free Buns,Bakery,3,22,21.0,0,1,1,4,0
2025-07-19,Gluten-free Buns,Bakery,3,24,20.6,0,1,1,5,0
2025-07-20,Gluten-free Buns,Bakery,3,33,18.6,0,1,1,6,0
2025-07-21,Gluten-free Buns,Bakery,3,7,17.6,0,1,0,0,0
2025-07-22,Gluten-free Buns,Bakery,3,15,20.2,0,1,0,1,0
2025-07-23,Gluten-free Buns,Bakery,3,17,19.4,0,1,0,2,0
2025-07-24,Gluten-free Buns,Bakery,3,15,15.8,0,1,0,3,0
2025-07-25,Gluten-free Buns,Bakery,3,0,18.8,0,1,1,4,0
2025-07-26,Gluten-free Buns,Bakery,3,16,19.5,0,1,1,5,0
2025-07-27,Gluten-free Buns,Bakery,3,26,17.0,0,1,1,6,0
2025-07-28,Gluten-free Buns,Bakery,3,14,19.3,0,1,0,0,0
2025-07-29,Gluten-free Buns,Bakery,3,13,15.7,0,1,0,1,0
2025-07-30,Gluten-free Buns,Bakery,3,10,21.8,0,1,0,2,0
2025-07-31,Gluten-free Buns,Bakery,3,20,21.6,0,1,0,3,0
2025-08-01,Gluten-free Buns,Bakery,3,0,18.3,0,1,1,4,0
2025-08-02,Gluten-free Buns,Bakery,3,33,19.6,0,1,1,5,0
2025-08-03,Gluten-free Buns,Bakery,3,16,13.5,0,1,1,6,0
2025-08-04,Gluten-free Buns,Bakery,3,19,16.2,0,1,0,0,0
2025-08-05,Gluten-free Buns,Bakery,3,16,18.1,0,1,0,1,1
2025-08-06,Gluten-free Buns,Bakery,3,18,16.3,0,1,0,2,0
2025-08-07,Gluten-free Buns,Bakery,3,0,20.2,0,1,0,3,0
2025-08-08,Gluten-free Buns,Bakery,3,21,23.0,0,1,1,4,0
2025-08-09,Gluten-free Buns,Bakery,3,8,16.0,0,1,1,5,0
2025-08-10,Gluten-free Buns,Bakery,3,22,16.7,0,1,1,6,0
2025-08-11,Gluten-free Buns,Bakery,3,0,19.0,0,1,0,0,0
2025-08-12,Gluten-free Buns,Bakery,3,12,21.9,0,1,0,1,0
2025-08-13,Gluten-free Buns,Bakery,3,0,15.7,0,1,0,2,0
2025-08-14,Gluten-free Buns,Bakery,3,0,18.8,0,1,0,3,0
2025-08-15,Gluten-free Buns,Bakery,3,25,22.2,0,1,1,4,0
2025-08-16,Gluten-free Buns,Bakery,3,25,14.5,0,1,1,5,0
2025-08-17,Gluten-free Buns,Bakery,3,0,15.3,0,1,1,6,0
2025-08-18,Gluten-free Buns,Bakery,3,0,17.1,0,1,0,0,0
2025-08-19,Gluten-free Buns,Bakery,3,0,16.8,0,1,0,1,0
2025-08-20,Gluten-free Buns,Bakery,3,9,19.7,0,1,0,2,0
2025-08-21,Gluten-free Buns,Bakery,3,0,18.4,0,1,0,3,0
2025-08-22,Gluten-free Buns,Bakery,3,21,13.9,0,1,1,4,0
2025-08-23,Gluten-free Buns,Bakery,3,0,18.8,0,1,1,5,0
2025-08-24,Gluten-free Buns,Bakery,3,19,16.3,0,1,1,6,0
2025-08-25,Gluten-free Buns,Bakery,3,21,20.3,1,1,0,0,0
2025-08-26,Gluten-free Buns,Bakery,3,10,16.1,0,1,0,1,0
2025-08-27,Gluten-free Buns,Bakery,3,15,16.0,0,1,0,2,0
2025-08-28,Gluten-free Buns,Bakery,3,9,18.5,0,1,0,3,0
2025-08-29,Gluten-free Buns,Bakery,3,0,18.9,0,1,1,4,0
2025-08-30,Gluten-free Buns,Bakery,3,0,18.1,0,1,1,5,0
2025-08-31,Gluten-free Buns,Bakery,3,11,13.3,0,1,1,6,0
2025-09-01,Gluten-free Buns,Bakery,3,8,18.1,0,0,0,0,0
2025-09-02,Gluten-free Buns,Bakery,3,9,14.6,0,0,0,1,0
2025-09-03,Gluten-free Buns,Bakery,3,18,17.3,0,0,0,2,0
2025-09-04,Gluten-free Buns,Bakery,3,18,13.5,0,0,0,3,0
2025-09-05,Gluten-free Buns,Bakery,3,18,17.5,0,0,1,4,0
2025-09-06,Gluten-free Buns,Bakery,3,17,14.7,0,0,1,5,0
2025-09-07,Gluten-free Buns,Bakery,3,24,13.5,0,0,1,6,0
2025-09-08,Gluten-free Buns,Bakery,3,0,17.8,0,0,0,0,0
2025-09-09,Gluten-free Buns,Bakery,3,0,16.7,0,0,0,1,0
2025-09-10,Gluten-free Buns,Bakery,3,16,14.7,0,0,0,2,0
2025-09-11,Gluten-free Buns,Bakery,3,14,19.1,0,0,0,3,0
2025-09-12,Gluten-free Buns,Bakery,3,0,14.9,0,0,1,4,0
2025-09-13,Gluten-free Buns,Bakery,3,19,15.8,0,0,1,5,0
2025-09-14,Gluten-free Buns,Bakery,3,17,16.2,0,0,1,6,0
2025-09-15,Gluten-free Buns,Bakery,3,10,14.1,0,0,0,0,0
2025-09-16,Gluten-free Buns,Bakery,3,0,16.4,0,0,0,1,0
2025-09-17,Gluten-free Buns,Bakery,3,25,14.1,0,0,0,2,1
2025-09-18,Gluten-free Buns,Bakery,3,0,14.2,0,0,0,3,0
2025-09-19,Gluten-free Buns,Bakery,3,0,18.0,0,0,1,4,0
2025-09-20,Gluten-free Buns,Bakery,3,22,12.6,0,0,1,5,0
2025-09-21,Gluten-free Buns,Bakery,3,0,9.5,0,0,1,6,0
2025-09-22,Gluten-free Buns,Bakery,3,9,18.2,0,0,0,0,0
2025-09-23,Gluten-free Buns,Bakery,3,0,20.1,0,0,0,1,0
2025-09-24,Gluten-free Buns,Bakery,3,16,13.5,0,0,0,2,0
2025-09-25,Gluten-free Buns,Bakery,3,15,10.0,0,0,0,3,1
2025-09-26,Gluten-free Buns,Bakery,3,15,13.5,0,0,1,4,0
2025-09-27,Gluten-free Buns,Bakery,3,0,13.4,0,0,1,5,0
2025-09-28,Gluten-free Buns,Bakery,3,0,13.5,0,0,1,6,0
2025-09-29,Gluten-free Buns,Bakery,3,0,11.3,0,0,0,0,0
2025-09-30,Gluten-free Buns,Bakery,3,7,14.9,0,0,0,1,0
2025-10-01,Gluten-free Buns,Bakery,3,0,14.7,0,0,0,2,1
2025-10-02,Gluten-free Buns,Bakery,3,10,10.1,0,0,0,3,0
2025-10-03,Gluten-free Buns,Bakery,3,18,14.8,0,0,1,4,0
2025-10-04,Gluten-free Buns,Bakery,3,23,17.6,0,0,1,5,0
2025-10-05,Gluten-free Buns,Bakery,3,20,13.4,0,0,1,6,0
2025-10-06,Gluten-free Buns,Bakery,3,8,12.1,0,0,0,0,0
2025-10-07,Gluten-free Buns,Bakery,3,15,12.4,0,0,0,1,0
2025-10-08,Gluten-free Buns,Bakery,3,14,13.9,0,0,0,2,0
2025-10-09,Gluten-free Buns,Bakery,3,0,8.6,0,0,0,3,0
2025-10-10,Gluten-free Buns,Bakery,3,0,12.7,0,0,1,4,0
2025-10-11,Gluten-free Buns,Bakery,3,0,11.3,0,0,1,5,0
2025-10-12,Gluten-free Buns,Bakery,3,19,16.1,0,0,1,6,0
2025-10-13,Gluten-free Buns,Bakery,3,0,11.5,0,0,0,0,0
2025-10-14,Gluten-free Buns,Bakery,3,22,15.4,0,0,0,1,1
2025-10-15,Gluten-free Buns,Bakery,3,0,9.2,0,0,0,2,0
2025-10-16,Gluten-free Buns,Bakery,3,13,12.8,0,0,0,3,0
2025-10-17,Gluten-free Buns,Bakery,3,17,12.1,0,0,1,4,0
2025-10-18,Gluten-free Buns,Bakery,3,0,9.3,0,0,1,5,0
2025-10-19,Gluten-free Buns,Bakery,3,0,11.5,0,0,1,6,0
2025-10-20,Gluten-free Buns,Bakery,3,8,13.6,0,0,0,0,0
2025-10-21,Gluten-free Buns,Bakery,3,15,10.1,0,0,0,1,0
2025-10-22,Gluten-free Buns,Bakery,3,6,7.0,0,0,0,2,0
2025-10-23,Gluten-free Buns,Bakery,3,0,10.5,0,0,0,3,0
2025-10-24,Gluten-free Buns,Bakery,3,14,8.4,0,0,1,4,0
2025-10-25,Gluten-free Buns,Bakery,3,0,9.5,0,0,1,5,0
2025-10-26,Gluten-free Buns,Bakery,3,19,9.9,0,1,1,6,0
2025-10-27,Gluten-free Buns,Bakery,3,10,6.2,0,1,0,0,0
2025-10-28,Gluten-free Buns,Bakery,3,0,6.3,0,1,0,1,0
2025-10-29,Gluten-free Buns,Bakery,3,12,10.8,0,1,0,2,0
2025-10-30,Gluten-free Buns,Bakery,3,0,8.4,0,1,0,3,0
2025-10-31,Gluten-free Buns,Bakery,3,0,3.8,0,1,1,4,0
2025-11-01,Gluten-free Buns,Bakery,3,17,11.0,0,0,1,5,0
2025-11-02,Gluten-free Buns,Bakery,3,0,9.8,0,0,1,6,0
2025-11-03,Gluten-free Buns,Bakery,3,12,7.5,0,0,0,0,0
2025-11-04,Gluten-free Buns,Bakery,3,6,6.0,0,0,0,1,0
2025-11-05,Gluten-free Buns,Bakery,3,9,10.6,0,0,0,2,0
2025-11-06,Gluten-free Buns,Bakery,3,0,9.4,0,0,0,3,0
